DFIRM_ID,FIRM_PAN,PANEL,ST_FIPS,PCOMM,EFF_DATE,PRE_DATE,PANEL_TYP,eff_date,pre_date,county_fips
12049C,12049C0434D,0434,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0291D,0291,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0293D,0293,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0292D,0292,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0294D,0294,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0407D,0407,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0406D,0406,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0283D,0283,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0282D,0282,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0284D,0284,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0281D,0281,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0211D,0211,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0213D,0213,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0212D,0212,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0214D,0214,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0329D,0329,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0326D,0326,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0328D,0328,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0327D,0327,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0191D,0191,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0193D,0193,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0090D,0090,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0115D,0115,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0095D,0095,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0020D,0020,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0040D,0040,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0045D,0045,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0135D,0135,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0145D,0145,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0155D,0155,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0160D,0160,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0165D,0165,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0205D,0205,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0220D,0220,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0210D,0210,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0240D,0240,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0230D,0230,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0260D,0260,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0270D,0270,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0280D,0280,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0290D,0290,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0345D,0345,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0335D,0335,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0340D,0340,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0355D,0355,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0365D,0365,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0410D,0410,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0169D,0169,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0168D,0168,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0385D,0385,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0405D,0405,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0460D,0460,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0455D,0455,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0480D,0480,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0064D,0064,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0063D,0063,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0069D,0069,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0068D,0068,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0177D,0177,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0179D,0179,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0176D,0176,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0178D,0178,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0181D,0181,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0183D,0183,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0182D,0182,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0184D,0184,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0189D,0189,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0186D,0186,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0188D,0188,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0187D,0187,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0194D,0194,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0192D,0192,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0302D,0302,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0304D,0304,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0301D,0301,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0303D,0303,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0307D,0307,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0309D,0309,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0306D,0306,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12049C,12049C0308D,0308,12,049C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12049
12053C,12053C0308D,0308,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0187D,0187,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0356D,0356,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0329D,0329,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0239D,0239,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0183D,0183,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0352D,0352,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0062D,0062,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0270D,0270,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0242D,0242,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0207D,0207,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0306D,0306,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0333D,0333,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0354D,0354,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0358D,0358,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0341D,0341,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0058D,0058,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0087D,0087,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0064D,0064,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0202D,0202,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0410D,0410,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0381D,0381,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0191D,0191,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0377D,0377,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0193D,0193,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0214D,0214,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0177D,0177,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0089D,0089,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0233D,0233,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0337D,0337,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0362D,0362,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0189D,0189,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0179D,0179,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0366D,0366,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0091D,0091,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0331D,0331,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0312D,0312,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0066D,0066,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0234D,0234,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0243D,0243,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0327D,0327,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0316D,0316,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0068D,0068,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0237D,0237,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0181D,0181,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0054D,0054,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0367D,0367,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0382D,0382,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0206D,0206,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0241D,0241,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0218D,0218,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0204D,0204,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0208D,0208,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0093D,0093,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0317D,0317,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0092D,0092,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0238D,0238,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0211D,0211,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0053D,0053,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0034D,0034,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0186D,0186,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0094D,0094,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0159D,0159,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0307D,0307,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0061D,0061,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0184D,0184,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0194D,0194,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0405D,0405,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0302D,0302,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0067D,0067,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0141E,0141,12,053C,1610668800000.0,1535068800000.0,"Countywide, Panel Printed",2021-01-15,2018-08-24,12053
12053C,12053C0230D,0230,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0311D,0311,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0069D,0069,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0192D,0192,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0359D,0359,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
12053C,12053C0361D,0361,12,053C,1328140800000.0,253392451200000.0,"Countywide, Panel Printed",2012-02-02,9999-09-09,12053
